Title,Content,Pricetag,Image,City_name,ID_VehicleInfo
Yamaha Exciter 135 2012,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Yamaha - Exciter135 GP 2012 , C&ocirc;n Tay 5 số, h&agrave;ng đẹp m&aacute;y m&oacute;c nguy&ecirc;n chất, &ecirc;m &Aacute;i mạnh mẽ, b&ocirc; zin nổ r&ograve;n đanh,xe cực chất v&agrave; c&ograve;n đẹp , tất cả hoạt động ổn định, bảo h&agrave;nh qu&yacute; kh&aacute;ch sẽ l&acirc;u d&agrave;i, gi&aacute; cực tốt để sở hữu em n&oacute; 🤝
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : YAMAHA
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2012 
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29G1-221.32
👉 𝐎𝐝𝐨          : 23000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 16 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",16500000,https://cdn.okxe.vn/products/248/1195248/1195248_537353_review-0_20221205112821_ajkdqGhB_m_400x400.jpg,Tp. Hà Nội,164
Yamaha R15 V2 150 2017,"Cần b&aacute;n gấp xe YAMAHA R15 V2 đ&uacute;ng như h&igrave;nh , xe đăng k&yacute; ch&iacute;nh chủ đời cao tiết kiệm xăng biển số lại VIP đảm bảo ai mua về l&agrave; chỉ c&oacute; ph&aacute;t lu&ocirc;n . Mua b&aacute;n tại nh&agrave; gi&aacute; c&oacute; bớt cho người mua về sử dụng nh&eacute;. xem xe tại nh&agrave;",25600000,https://cdn.okxe.vn/products/247/1195247/1195247_1048762_2._20221205112810_dKvlWjd9_m_400x400.jpg,Tp. Hà Nội,165
Honda Vario 150 2021,"🌈VARIO 150 đen nh&aacute;m si&ecirc;u đẹp 
- Chất xe đẹp từng chi tiết như xe mới 
- Động cơ rin vận h&agrave;nh cực tốt
- Ngoại h&igrave;nh len ken kh&ocirc;ng vết xước 
               👉🏻50tr💶

       ⏩Mua xe lướt vẫn bao h&agrave;nh 
✅ Chế độ bảo h&agrave;nh động cơ từ 6-12 th&aacute;ng &aacute;c quy 1 th&aacute;ng cho kh&aacute;ch h&agrave;ng khi mua xe 
✅ Hỗ trợ kỹ thuật 10 ng&agrave;y đầu mua xe 
🆘 Tặng k&egrave;m phụ kiện cần thiết cho xe 

       🔥Đặc biệt hỗ trợ kh&aacute;ch h&agrave;ng trả g&oacute;p l&ecirc;n đến 
60tr 
🆘 ĐẶC BIỆT HỖ TRỢ TRẢ G&Oacute;P KH&Ocirc;NG CẦN TRẢ TRƯỚC 
➡️ Hỗ trợ l&agrave;m hồ sơ trả g&oacute;p online tại nh&agrave; nhanh ch&oacute;ng tiện lợi 

✳️Hỗ trợ trả g&oacute;p qua c&ocirc;ng ty t&agrave;i ch&iacute;nh JACCS 
✳️Thủ tục đơn giản nhanh ch&oacute;ng tỉ lệ duyệt hồ sơ cực cao chỉ cần 
⚜️ CCCD/CMND + GPLX + Ho&aacute; đơn tiện &iacute;ch 
🌐Đặc biệt hỗ trợ trả g&oacute;p được giữ cavet gốc 
✅Hỗ trợ trả g&oacute;p 0% l&atilde;i suất qua thẻ t&iacute;n dụng 
✅Hỗ trợ c&agrave; thẻ thanh to&aacute;n - qu&eacute;t m&atilde; QR Code

         💠Hỗ trợ sang t&ecirc;n trọn g&oacute;i 
&mdash;&mdash;&mdash;&gt; Hỗ trợ kh&aacute;ch h&aacute;ng đến khi ra cavet",50000000,https://cdn.okxe.vn/products/246/1195246/1195246_1452700_review-0_20221205112800_JiFvd1ve_m_400x400.jpg,Tp. Cần Thơ,166
Yamaha Nozza Grande 125 2019,"M&igrave;nh đang cần b&aacute;n chiếc xe n&agrave;y, xe m&aacute;y m&oacute;c c&ograve;n nguy&ecirc;n bản Đky ch&iacute;nh chủ
M&aacute;y m&oacute;c đi ngon v&agrave; rất tiết kiệm xăng
Nay muốn nhượng lại cho anh chị n&agrave;o c&oacute;
nhu cầu
Xin lh trực tiếp cho m&igrave;nh&mdash;
Xe chuẩn h&igrave;nh ảnh v&agrave; gi&aacute; đưa l&ecirc;n n&ecirc;n ạh chị y&ecirc;n t&acirc;m",18500000,https://cdn.okxe.vn/products/245/1195245/1195245_1658_z3526860839176_d30470a99d3d8f9f7a7c3a55125f8a99_20221205112800_JqsFcYRm_m_400x400.jpg,Tp. Hà Nội,167
Honda PS 150i 2011,"Nh&agrave; đang thừa chiếc xe n&ecirc;n b&aacute;n, xe vẫn c&ograve;n nguy&ecirc;n bản, h&igrave;nh thức gi&aacute;n nilon cả xe
Nh&agrave; đi giữ g&igrave;n v&agrave; bảo dưỡng thường xuy&ecirc;n tại h&atilde;ng n&ecirc;n ah chị y&ecirc;n t&acirc;m
Mua b&aacute;n v&agrave; xem xe tại nh&agrave; gi&aacute; cả c&oacute; thương lượng",21000000,https://cdn.okxe.vn/products/244/1195244/1195244_1128_5._20221205112742_wAmLt5Gx_m_400x400.jpg,Tp. Hà Nội,168
Suzuki Raider R 150 FI 2019,Xe c&ograve;n rất mới chất lượng đảm bảo kh&ocirc;ng ch&ecirc; chỗ n&agrave;o được ấy. Giấy tờ đầy đủ biển H&agrave; nội. Em cam kết c&oacute; xe 100% kh&ocirc;ng mất thời gian đi lại. Chuẩn xe chuẩn biển số kh&ocirc;ng mất thời gian,28000000,https://cdn.okxe.vn/products/243/1195243/1195243_1246_IMG_E8932_20221205112736_V2BuKytN_m_400x400.jpg,Tp. Hà Nội,169
Honda Air Blade 110 FI 2016,"nay m&igrave;nh l&ecirc;n đời xe ai c&oacute; nhu cầu sử dụng,m&igrave;nh muốn b&aacute;n cho người d&ugrave;ng,
m&igrave;nh k tiếp thợ nhe,bạn n&agrave;o nhiệt t&igrave;nh qua nha xem xe,m&igrave;nh c&oacute; bớt.. xin cảm ơn)",11500000,https://cdn.okxe.vn/products/242/1195242/1195242_672766_IMG_E7535_20221205112719_jiCPUQwK_m_400x400.jpg,Tp. Hà Nội,170
Nioshima Vespa S 2020,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Nioshima - Vespa S 50cc đời mới 2020 Si&ecirc;u Lướt, mua mới cả đăng k&yacute; gần 30tr, xe mới 95% 1 chủ, mới b&oacute;c ly non, Ko vết xước, d&ograve;ng xe cao cấp nhất trong ph&acirc;n kh&uacute;c 50, si&ecirc;u &ecirc;m &aacute;i tiết kiệm nhi&ecirc;n liệu , gi&aacute; cực k&igrave; tốt cho qu&yacute; kh&aacute;ch ti&ecirc;u d&ugrave;ng th&ocirc;ng th&aacute;o ạ
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : Nioshima 
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2020
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29AA-827.57
👉 𝐎𝐝𝐨          : 5000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 12 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",12500000,https://cdn.okxe.vn/products/241/1195241/1195241_537353_review-0_20221205112714_f9yQNuSZ_m_400x400.jpg,Tp. Hà Nội,171
Honda Air Blade 110 2014,"Em c&oacute; chiếc xe n&agrave;y b&aacute;n.xe m&aacute;y m&oacute;c c&ograve;n nguy&ecirc;n bản.m&aacute;y m&oacute;c Sơn nhựa zin hết Xe đi ngon v&agrave; tiết kiệm xăng
&mdash;hỗ trợ đầy đủ lu&ocirc;n mua b&aacute;n c&ocirc;ng chứng chuyển nhượng sang t&ecirc;n ch&iacute;nh chủ",12500000,https://cdn.okxe.vn/products/240/1195240/1195240_1511662_5._20221205112656_HQmQYdqS_m_400x400.jpg,Tp. Hà Nội,172
Honda SH 125i 2017,"Honda Shi 125 2017
Biển : 29C1-607.57
Km đ&atilde; đi : 12000 Km
Thời gian bảo h&agrave;nh : 1 năm
Gi&aacute; b&aacute;n : 73.500.000 VNĐ
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 7 ng&agrave;y
------------------------------------------------------
#Xemaydanghoa
- Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng.
- Check gốc 64 tỉnh th&agrave;nh.
Call - zalo : 0912809391 &ndash; 0989118181
ⓔ : xemaydanghoa.com/
FB : facebook.com/xemaydanghoa
Nh&oacute;m cộng t&aacute;c vi&ecirc;n b&aacute;n h&agrave;ng : zalo.me/g/rssckz283
Đ/chỉ : 48 ng&otilde; 12 Nguyễn văn huy&ecirc;n - cầu giấy - H&agrave; Nội.
-----------------------------------------------------
- Chế độ bảo h&agrave;nh từ 1 th&aacute;ng đến 3 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 7 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
- - Cam kết chất lượng xe: xe kh&ocirc;ng tai nạn, kh&ocirc;ng bổ m&aacute;y, số khung số m&aacute;y nguy&ecirc;n bản theo Giấy Đăng K&yacute;, kh&ocirc;ng đục th&aacute;o sửa chữa.
- Cam kết ph&aacute;p l&yacute; xe: xe đảm bảo giấy tờ v&agrave; sang t&ecirc;n được cho người mua.
- Cam kết Xe đặt cọc:
1. Xe Kh&ocirc;ng đ&acirc;m đụng, tai nạn ảnh hưởng đến kết cấu, khung gầm v&agrave; t&iacute;nh năng vận h&agrave;nh
2. Xe kh&ocirc;ng bị đại tu động cơ, hộp số
3. Xe c&oacute; Giấy tờ hợp ph&aacute;p, kh&ocirc;ng c&oacute; tranh chấp ph&aacute;p l&yacute;, Nguồn gốc r&otilde; r&agrave;ng, đủ điều kiện sang t&ecirc;n.
4. Odo sai lệch kh&ocirc;ng qu&aacute; 5.000km
5. Biển số xe: xxxxx
Nghĩa vụ b&ecirc;n b&aacute;n:
6. Giữ xe trong v&ograve;ng 15 ng&agrave;y",73500000,https://cdn.okxe.vn/products/239/1195239/1195239_919_z3893755302598_fcbf02ac6d811e221f9c302fe42f07a0_20221205112652_00m73iwG_m_400x400.jpg,Tp. Hà Nội,173
Honda Vario 150 2020,"🌈VARIO 150 V&Agrave;NG C&Aacute;T QU&Aacute; SANG TRỌNG QU&Aacute; PH&Ocirc;NG C&Aacute;CH 
- Chất xe đẹp từng chi tiết như mới 
- Động cơ rin vận h&agrave;nh cực tốt 
- Ngoại h&igrave;nh len ken kh&ocirc;ng một vết xước
                👉52TR🍠

🏠Cửa H&agrave;ng Xe PHẨM XU&Acirc;N
✴️Cam kết động cơ rin 100% 
✴️Chất lượng xe đẹp đến 90-95%
✅ Chế độ bảo h&agrave;nh động cơ từ 6-12 th&aacute;ng &aacute;c quy 1 th&aacute;ng cho kh&aacute;ch h&agrave;ng khi mua xe 
✅ Hỗ trợ kỹ thuật 10 ng&agrave;y đầu mua xe 
🆘 Tặng k&egrave;m phụ kiện cần thiết cho xe 

     🔥Đặc biệt Cửa H&agrave;ng Xe PHẨM XU&Acirc;N hỗ trợ kh&aacute;ch h&agrave;ng trả g&oacute;p l&ecirc;n đến 60tr 

✳️Hỗ trợ trả g&oacute;p qua c&ocirc;ng ty t&agrave;i ch&iacute;nh JACCS 
✳️Thủ tục đơn giản nhanh ch&oacute;ng tỉ lệ duyệt hồ sơ cực cao chỉ cần 
⚜️ CCCD/CMND + GPLX + Ho&aacute; đơn tiện &iacute;ch 
🌐Đặc biệt hỗ trợ trả g&oacute;p được giữ cavet gốc 
✅Hỗ trợ trả g&oacute;p 0% l&atilde;i suất qua thẻ t&iacute;n dụng 
✅Hỗ trợ c&agrave; thẻ thanh to&aacute;n - qu&eacute;t m&atilde; QR Code
          💠Hỗ trợ sang t&ecirc;n trọn g&oacute;i 
&mdash;&mdash;&mdash;&gt; Hỗ trợ kh&aacute;ch h&aacute;ng đến khi ra cavet",52000000,https://cdn.okxe.vn/products/238/1195238/1195238_1452700_review-0_20221205112623_WQTeeOD2_m_400x400.jpg,Tp. Cần Thơ,174
Piaggio Zip 100 2020,"Piagio Zip VN E3 2020 cực mới.
Biển : 29M1-811.17
Km đ&atilde; đi : 3000 Km
Thời gian bảo h&agrave;nh : 2 năm
Gi&aacute; b&aacute;n : 26.000.000 VNĐ
Đổi xe kh&ocirc;ng t&iacute;nh ph&iacute; trong 7 ng&agrave;y
------------------------------------------------------
#Xemaydanghoa
- Hỗ trợ trả g&oacute;p qua thẻ t&iacute;n dụng.
- Check gốc 64 tỉnh th&agrave;nh.
Call - zalo : 0912809391 &ndash; 0989118181
ⓔ : xemaydanghoa.com/
FB : facebook.com/xemaydanghoa
Nh&oacute;m cộng t&aacute;c vi&ecirc;n b&aacute;n h&agrave;ng : zalo.me/g/rssckz283
Đ/chỉ : 48 ng&otilde; 12 Nguyễn văn huy&ecirc;n - cầu giấy - H&agrave; Nội.
-----------------------------------------------------
- Chế độ bảo h&agrave;nh từ 1 th&aacute;ng đến 3 năm.
- Bảo h&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh h&agrave; nội.
- Hỗ trợ mua b&aacute;n trao đổi xe với gi&aacute; cao cho kh&aacute;ch mua b&aacute;n tại cửa h&agrave;ng.
- Đổi xe trong 7 ng&agrave;y đầu nếu kh&aacute;ch kh&ocirc;ng ưng &yacute;.
- C&oacute; dịch vụ vận chuyển sau mua h&agrave;ng cho kh&aacute;ch.
- Thanh to&aacute;n online,quẹt thẻ nhanh gọn.
- - Cam kết chất lượng xe: xe kh&ocirc;ng tai nạn, kh&ocirc;ng bổ m&aacute;y, số khung số m&aacute;y nguy&ecirc;n bản theo Giấy Đăng K&yacute;, kh&ocirc;ng đục th&aacute;o sửa chữa.
- Cam kết ph&aacute;p l&yacute; xe: xe đảm bảo giấy tờ v&agrave; sang t&ecirc;n được cho người mua.
- Cam kết Xe đặt cọc:
1. Xe Kh&ocirc;ng đ&acirc;m đụng, tai nạn ảnh hưởng đến kết cấu, khung gầm v&agrave; t&iacute;nh năng vận h&agrave;nh
2. Xe kh&ocirc;ng bị đại tu động cơ, hộp số
3. Xe c&oacute; Giấy tờ hợp ph&aacute;p, kh&ocirc;ng c&oacute; tranh chấp ph&aacute;p l&yacute;, Nguồn gốc r&otilde; r&agrave;ng, đủ điều kiện sang t&ecirc;n.
4. Odo sai lệch kh&ocirc;ng qu&aacute; 5.000km
5. Biển số xe: xxxxx
Nghĩa vụ b&ecirc;n b&aacute;n:
6. Giữ xe trong v&ograve;ng 15 ng&agrave;y",26000000,https://cdn.okxe.vn/products/237/1195237/1195237_919_z3891331284836_a3a6d913fd7c8f91955099310b43cbc9_20221205112608_VXOaAK4l_m_400x400.jpg,Tp. Hà Nội,175
Honda Rebel 300 2021,"M&igrave;nh ch&iacute;nh chủ sử dụng từ mới, xe nhập khẩu 100% nguy&ecirc;n bản ch&iacute;nh h&atilde;ng. Động cơ m&igrave;nh chưa thay thế g&igrave;, h&igrave;nh thức xe nguy&ecirc;n bản như tr&ecirc;n ảnh đăng. Bạn n&agrave;o quan t&acirc;m d&ograve;ng xe n&agrave;y li&ecirc;n hệ m&igrave;nh đến nh&agrave; xem xe cụ thể, mua b&aacute;n c&oacute; thương lượng",71000000,https://cdn.okxe.vn/products/236/1195236/1195236_1246_IMG_E2320_20221205112605_obOnt7ID_m_400x400.jpg,Tp. Hà Nội,176
Piaggio Vespa LX 2013,"🅧🅜🅗🅝 ⭐️ 𝐂𝐇𝐀̀𝐎 𝐁𝐀́𝐍 ⭐️ 🅲Ầ🆄 🅶🅸Ấ🆈
📣Vespa LX 125 kho&aacute; từ cảm ứng, đăng k&yacute; 2013, h&agrave;ng đẹp Bao zin, một chủ, xe cực đẹp thời trang, h&agrave;ng hiệu, sử dụng c&agrave; ph&ecirc; phố đi l&agrave;m đi chơi rất sang trọng, cam kết xe nguy&ecirc;n zin kh&ocirc;ng đ&acirc;m đụng ngập nước, gi&aacute; th&agrave;nh lu&ocirc;n hợp l&yacute; nhất .
👉 𝐇𝐚̃𝐧𝐠 𝐱𝐞   : Piaggio
👉 Đ𝐚̆𝐧𝐠 𝐤𝐲́   : 2013
👉 𝐁𝐢𝐞̂̉𝐧 𝐬𝐨̂́     : 29X3-328.47
👉 𝐎𝐝𝐨          : 18000Km 
👉 𝐂𝐡𝐢́𝐧𝐡 𝐜𝐡𝐮̉ : ✍🏻
👉 #𝐆𝐢𝐚́_𝐘𝐞̂𝐮_𝐓𝐡𝐮̛𝐨̛𝐧𝐠: 11 Triệu 500K 
💳 #Trả_G&oacute;p Qua Ng&acirc;n H&agrave;ng L&atilde;i Xuất Ưu Đ&atilde;i. 
💳 #Trả_G&oacute;p Qua Thẻ T&iacute;n Dụng 0%
------------------🅧🅜🅗🅝---------------
#𝐐𝐔𝐘𝐄̂̀𝐍𝐋𝐎̛̣𝐈_𝐊𝐇𝐀́𝐂𝐇𝐇𝐀̀𝐍𝐆_𝐊𝐇𝐈_𝐌𝐔𝐀𝐗𝐄
✅ Bảo h&agrave;nh động cơ v&agrave; ic&rdquo; 6Th - 1 năm &ldquo;
✅ Bảo h&agrave;nh an ninh trọn đời .
✅ Cửa h&agrave;ng c&oacute; đầy đủ dịch vụ Sang t&ecirc;n, đổi biển, cấp lại đăng k&yacute; cho kh&aacute;ch trong thời gian ngắn nhất.
✅ Mua lại xe gi&aacute; cao khi kh&aacute;ch kh&ocirc;ng c&oacute; nhu cầu sử dụng.
✅ Bảo h&agrave;nh 7 ng&agrave;y test từng lỗi nhỏ đến sửa miễn ph&iacute;.
✅ Bảo H&agrave;nh tận nơi cho kh&aacute;ch trong nội th&agrave;nh H&agrave; Nội.
✅ Kh&aacute;ch h&agrave;ng ở xa hỗ trợ vận chuyển xe 63 Tỉnh th&agrave;nh trong cả nước, thanh to&aacute;n chuyển khoản.
 ------------------🅧🅜🅗🅝---------------
 🏨 Đị🅐 🅒🅗ỉ 01: số 46 ng&otilde; 12 nguyễn văn huy&ecirc;n _ cầu giấy h&agrave; nội
🏨 Địa chỉ 02 :  40_Ng&otilde;_260 _Cầu_Giấy_HN
👩&zwj;💻 App SĐT Zalo để tư vấn nhiệt t&igrave;nh : 0975172345
👩&zwj;💻 Tư Vấn B&aacute;n H&agrave;ng Zalo : Full ảnh + Video
🌐 Facebook : Xe M&aacute;y Ho&agrave;ng Nam 🔴",11500000,https://cdn.okxe.vn/products/235/1195235/1195235_537353_review-0_20221205112603_3Ipd2n7o_m_400x400.jpg,Tp. Hà Nội,177
Honda Air Blade 125 FI 2022,T&ocirc;i mới đổi xe n&ecirc;n muốn b&aacute;n lại chiếc xe Honda Airblade 2022 mới chạy 1000km. Xe đẹp kh&ocirc;ng phải giới thiệu nhiều bạn n&agrave;o mua về chỉ việc đi th&ocirc;i. Bao sang t&ecirc;n đổi chủ nhanh ch&oacute;ng,29000000,https://cdn.okxe.vn/products/234/1195234/1195234_1451047_z3782963340475_a3fc0da6525bc787799fdee0d2ba3afd_20221205112550_qNBjNebO_m_400x400.jpg,Tp. Hà Nội,178
Benelli BN 302 2018,"Xe c&ograve;n nguy&ecirc;n bản, m&aacute;y m&oacute;c zin bao thợ test thoải m&aacute;i, thay dầu bảo dưỡng định kỳ tại h&atilde;ng. Bạn n&agrave;o c&oacute; nhu cầu li&ecirc;n hệ m&igrave;nh.
Giấy tờ đầy đủ, sang t&ecirc;n thoải m&aacute;i. An ninh đảm bảo, gi&aacute; cả c&oacute; thương lượng",38600000,https://cdn.okxe.vn/products/233/1195233/1195233_847289_IMG_E0528_20221205112545_z6Y7Qf3D_m_400x400.jpg,Tp. Hà Nội,179
Piaggio Liberty 125 2014,"Xe nh&agrave; k d&ugrave;ng cần b&aacute;n lại cho ai c&oacute; nhu cầu
Xe m&aacute;y m&oacute;c zin h&igrave;nh thức đẹp mua về sẵn đi k lỗi lầm g&igrave;
Nilong d&aacute;n k&iacute;n xe ch&iacute;nh chủ nữ d&ugrave;ng ch&iacute;nh chủ mua năm 2021 xe c&ograve;n rất mới v&agrave; đẹp, mua lh trực tiếp.",12400000,https://cdn.okxe.vn/products/232/1195232/1195232_1511659_5._20221205112541_hrozgQLT_m_400x400.jpg,Tp. Hà Nội,180
Ducati Mini 110 2020,xe như h&igrave;nh cần b&aacute;n bớt ai c&oacute; nhu cầu alo cho m&igrave;nh qua nh&agrave; xem xe mua b&aacute;n xe ch&iacute;nh chủ nh&agrave; m&igrave;nh mua mới đky ch&iacute;nh chủ ai mua về sang t&ecirc;n đổi chủ được ạ m&igrave;nh c&oacute; bớt nh&eacute; c&oacute; g&igrave; alo m&igrave;nh ạ,13450000,https://cdn.okxe.vn/products/231/1195231/1195231_1818_2._20221205112536_BswDyavJ_m_400x400.jpg,Tp. Hà Nội,181
Yamaha TFX 150 2020,"Cần b&aacute;n Yamaha TFX 150 Fi m&agrave;u đỏ đăng k&yacute; năm 2020.xe đầy đủ giấy tờ, m&aacute;y nguy&ecirc;n chưa động chạm g&igrave; cả,m&aacute;y m&oacute;c chạy bốc khỏe. ai c&oacute; nhu cầu mua qua nh&agrave; xem xe nh&eacute;.gi&aacute; c&oacute; thỏa thuận.",35000000,https://cdn.okxe.vn/products/230/1195230/1195230_1246_IMG_E2533_20221205112513_htnFx22p_m_400x400.jpg,Tp. Hà Nội,182
Honda Vision 110 2016,"Xe nh&agrave; kh&ocirc;ng d&ugrave;ng đến cần b&aacute;n
Xe nilong k&iacute;n xe k một vết xước m&aacute;y m&oacute;c nguy&ecirc;n bản
Xe mua về sẵn đi k lỗ lần g&igrave;
Xe dk ch&iacute;nh chủ nữ sd",11500000,https://cdn.okxe.vn/products/229/1195229/1195229_672766_IMG_E6292_20221205112511_0381MYl7_m_400x400.jpg,Tp. Hà Nội,183
